id,score
hs1270,89.47939
hs1271,89.5539
hs1272,89.03509
hs1273,89.28889
hs1274,89.26978
hs1275,89.40803
hs1276,89.24211
hs1277,89.64045
hs1278,89.43888
hs1279,89.38462
hs128,89.2437
hs1280,89.13725
hs1281,89.58848
hs1282,89.5671
hs1283,89.47368
hs1284,89.66387
hs1285,89.59596
hs1286,89.57447
hs1287,89.28731
hs1288,89.33747
hs1289,89.48387
hs129,89.50515
hs1290,89.6603
hs1291,89.819
hs1292,89.41909
hs1293,89.43662
hs1294,89.44664
hs1295,89.66597
hs1296,89.32632
hs1297,89.41788
hs1298,89.44882
hs1299,89.34694
hs13,89.42857
hs130,89.63964
hs1300,89.49791
hs1301,89.27565
hs1302,89.36759
hs1303,89.07869
hs1304,89.3456
hs1305,89.56427
hs1306,89.82979
hs1307,89.15074
hs1308,89.3736
hs1309,89.69981
hs131,89.67807
hs1310,89.5122
hs1311,89.42387
hs1312,89.26078
hs1313,89.33884
hs1314,89.56427
hs1315,89.57173
hs1316,89.58763
hs1317,89.57806
hs1318,89.82979
hs1319,89.73333
hs132,89.60396
hs1320,89.41788
hs1321,89.51318
hs1322,88.91213
hs1323,89.05376
hs1324,89.02004
hs1325,89.4958
hs1326,89.65885
hs1327,89.67347
hs1328,89.65812
hs1329,89.82571
hs133,89.27419
hs1330,89.46067
hs1331,89.46785
hs1332,89.52191
hs1333,89.4274
hs1334,89.53488
hs1335,89.34694
hs1336,89.40552
hs1337,89.67146
hs1338,89.47598
hs1339,89.12698
hs134,88.85481
hs1340,89.57717
hs1341,89.62704
hs1342,89.50515
hs1343,89.49045
hs1344,89.61014
hs1345,89.44828
hs1346,89.25926
hs1347,89.12871
hs1348,89.46903
hs1349,89.39914
hs135,89.26078
hs1350,89.52663
hs1351,88.7395
hs1352,89.40928
hs1353,89.73799
hs1354,89.2562
hs1355,89.21909
hs1356,89.15385
hs1357,89.30886
hs1358,88.9852
hs1359,89.36884
hs136,89.74843
hs1360,89.25773
hs1361,89.35223
hs1362,89.32914
hs1363,89.07368
hs1364,89.41545
hs1365,89.36128
hs1366,89.0224
hs1367,89.50104
hs1368,89.26531
hs1369,89.46903
hs137,89.66874
hs1370,89.45419
hs1371,89.43775
hs1372,89.5102
hs1373,89.40803
hs1374,89.2668
hs1375,89.2936
hs1376,89.67078
hs1377,89.61014
hs1378,89.6748
hs1379,89.58333
hs138,89.41176
hs1380,89.54649
hs1381,89.22414
hs1382,89.84
hs1383,89.29412
hs1384,89.21397
hs1385,89.67546
hs1386,89.37916
hs1387,88.76289
hs1388,89.2389
hs1389,89.57806
hs139,89.57173
hs1390,89.58246
hs1391,89.32059
hs1392,89.49474
hs1393,89.41176
hs1394,89.51904
hs1395,89.28251
hs1396,89.44112
hs1397,89.62791
hs1398,89.91525
hs1399,89.41176
hs14,89.59759
hs140,89.65885
hs1400,89.75309
hs1401,89.48052
hs1402,89.66942
hs1403,89.65739
hs1404,89.52191
hs1405,88.96869
hs1406,89.15789
hs1407,89.03614
hs1408,89.22581
hs1409,89.33333
hs141,89.40043
hs1410,89.2389
hs1411,89.41788
hs1412,89.7619
hs1413,89.57983
hs1414,89.375
hs1415,89.6008
hs1416,89.5092
hs1417,89.65293
hs1418,89.1984
hs1419,89.18864
hs142,88.99791
hs1420,89.3361
hs1421,89.75758
hs1422,89.32914
hs1423,89.65066
hs1424,89.50104
hs1425,89.68566
hs1426,88.90756
hs1427,89.34694
hs1428,89.53125
hs1429,89.27928
hs143,89.48387
hs1430,89.4958
hs1431,89.14163
hs1432,89.40171
hs1433,89.75104
hs1434,89.45525
hs1435,89.58678
hs1436,89.66942
hs1437,89.74249
hs1438,89.51417
hs1439,89.07757
hs144,89.39262
hs1440,89.39785
hs1441,89.06582
hs1442,88.90063
hs1443,89.117
hs1444,89.22747
hs1445,89.59596
hs1446,89.47939
hs1447,89.68191
hs1448,89.4332
hs1449,89.64758
hs145,89.17864
hs1450,89.2437
hs1451,88.89655
hs1452,88.97655
hs1453,89.4926
hs1454,89.46785
hs1455,89.4697
hs1456,89.33194
hs1457,89.25926
hs1458,89.41176
hs1459,89.25311
hs146,89.40299
hs1460,89.23404
hs1461,89.37622
hs1462,89.23077
hs1463,89.48148
hs1464,89.55307
hs1465,89.22246
hs1466,89.58592
hs1467,89.61612
hs1468,89.25926
hs1469,89.18033
hs147,89.4958
hs1470,89.34021
hs1471,89.30435
hs1472,89.17526
hs1473,89.51807
hs1474,89.3913
hs1475,89.40171
hs1476,89.16031
hs1477,89.50104
hs1478,89.67213
hs1479,89.50719
hs148,89.31915
hs1480,89.57356
hs1481,89.60474
hs1482,89.74468
hs1483,89.34426
hs1484,89.36
hs1485,89.27565
hs1486,89.19643
hs1487,89.38731
hs1488,89.61165
hs1489,89.45841
hs149,89.61759
hs1490,89.08333
hs1491,89.32773
hs1492,89.20879
hs1493,89.73214
hs1494,89.42149
hs1495,89.7546
hs1496,89.76654
hs1497,89.30586
hs1498,89.41545
hs1499,89.1684
hs15,89.21053
hs150,89.39914
hs1500,89.34021
hs1501,89.15254
hs1502,89.49045
hs1503,89.58506
hs1504,89.6468
hs1505,89.92032
hs1506,89.62264
hs1507,89.25926
hs1508,89.52286
hs1509,89.55556
hs151,89.36795
hs1510,89.66597
hs1511,89.4702
hs1512,89.47368
hs1513,88.82353
hs1514,89.58246
hs1515,89.73274
hs1516,88.78543
hs1517,89.83333
hs1518,88.9916
hs1519,89.1129
hs152,89.34156
hs1520,89.43662
hs1521,89.51807
hs1522,89.56044
hs1523,89.67546
hs1524,89.54233
hs1525,89.74414
hs1526,89.48498
hs1527,89.4499
hs1528,88.85965
hs1529,89.82906
hs153,89.31478
hs1530,89.47253
hs1531,89.69754
hs1532,89.43888
hs1533,89.375
hs1534,88.88172
hs1535,89.48827
hs1536,89.15966
hs1537,89.91649
hs1538,89.41423
hs1539,89.67742
hs154,89.3133
hs1540,89.41423
hs1541,89.12281
hs1542,89.23077
hs1543,89.42268
hs1544,89.34827
hs1545,89.32489
hs1546,89.36382
hs1547,89.3819
hs1548,89.25
hs1549,89.17355
hs155,89.55257
hs1550,89.59839
hs1551,89.48164
hs1552,89.05697
hs1553,89.41667
hs1554,89.68689
hs1555,89.16143
hs1556,89.61014
hs1557,89.21225
hs1558,89.33054
hs1559,89.34156
hs156,89.28287
hs1560,89.36073
hs1561,89.42623
hs1562,88.85481
hs1563,89.50104
hs1564,89.52607
hs1565,89.33333
hs1566,89.75
hs1567,89.4274
hs1568,89.65739
hs1569,89.32203
hs157,89.20477
hs1570,89.09836
hs1571,89.48827
hs1572,89.30736
hs1573,89.76834
hs1574,88.98089
hs1575,89.65066
hs1576,89.13978
hs1577,89.24051
hs1578,89.24242
hs1579,89.22179
hs158,89.5585
hs1580,89.34292
hs1581,89.10387
hs1582,89.3722
hs1583,89.17355
hs1584,89.33884
hs1585,89.44773
hs1586,89.76517
hs1587,89.1453
hs1588,89.30586
hs1589,89.58246
hs159,89.49153
hs1590,89.0795
hs1591,89.52286
hs1592,89.42268
hs1593,89.64758
hs1594,89.73568
hs1595,89.24706
hs1596,89.14712
hs1597,89.61995
hs1598,89.51904
hs1599,89.17695
hs16,89.16143
hs160,89.48827
hs1600,89.58592
hs1601,88.97436
hs1602,89.43548
hs1603,89.68566
hs1604,89.38104
hs1605,89.34579
hs1606,89.59596
hs1607,89.50413
hs1608,89.15789
hs1609,89.41667
hs161,89.46429
hs1610,89.41423
hs1611,89.23241
hs1612,89.66597
hs1613,89.35223
hs1614,89.57356
hs1615,89.46548
hs1616,89.1342
hs1617,89.14163
hs1618,89.83936
hs1619,89.39914
hs162,89.59839
hs1620,89.53757
hs1621,89.36
hs1622,89.23404
hs1623,89.68317
hs1624,89.48608
hs1625,89.31429
hs1626,89.3456
hs1627,89.11111
hs1628,89.28731
hs1629,89.83573
hs163,89.44
hs1630,89.30769
hs1631,89.06796
hs1632,89.58932
hs1633,89.49153
hs1634,89.51318
hs1635,89.37743
hs1636,89.59016
hs1637,89.26978
hs1638,89.5092
hs1639,89.19517
hs164,89.45841
hs1640,89.3578
hs1641,89.57806
hs1642,89.29825
hs1643,89.46067
hs1644,89.25059
hs1645,88.98305
hs1646,89.5
hs1647,89.83573
hs1648,89.42857
hs1649,88.99371
hs165,89.16493
hs1650,89.29825
hs1651,89.20354
hs1652,89.17808
hs1653,89.83505
hs1654,89.12088
hs1655,89.6929
hs1656,89.5112
hs1657,89.57717
hs1658,89.83264
hs1659,89.84
hs166,89.49474
hs1660,89.2562
hs1661,89.74359
hs1662,89.2
hs1663,89.57265
hs1664,89.21909
hs1665,89.42974
hs1666,89.0372
hs1667,89.47253
hs1668,89.28
hs1669,89.33884
hs167,89.65812
hs1670,89.5092
hs1671,89.40928
hs1672,89.17184
hs1673,89.15966
hs1674,89.68191
hs1675,89.55556
hs1676,89.53704
hs1677,89.6063
hs1678,89.61612
hs1679,89.58763
hs168,89.67677
hs1680,89.48608
hs1681,89.56897
hs1682,89.66667
hs1683,89.31915
hs1684,88.97655
hs1685,89.74082
hs1686,89.28994
hs1687,89.0
hs1688,89.49474
hs1689,89.07563
hs169,89.47137
hs1690,89.61089
hs1691,89.22747
hs1692,89.66527
hs1693,89.50719
hs1694,89.5842
hs1695,89.74895
hs1696,89.00677
hs1697,89.50515
hs1698,89.35872
hs1699,89.7463
hs17,89.36382
hs170,89.13725
hs1700,89.58592
hs1701,89.65517
hs1702,89.55457
hs1703,89.91837
hs1704,89.28994
hs1705,89.39525
hs1706,89.34156
hs1707,89.23729
hs1708,89.59184
hs1709,89.1129
hs171,89.48052
hs1710,89.75758
hs1711,89.30175
hs1712,89.40552
hs1713,89.22481
hs1714,89.30097
hs1715,89.6063
hs1716,89.26978
hs1717,89.47939
hs1718,89.50104
hs1719,89.30886
hs172,89.52
hs1720,89.21739
hs1721,89.73214
hs1722,89.2668
hs1723,89.56989
hs1724,89.4508
hs1725,89.31915
hs1726,89.28287
hs1727,89.58678
hs1728,89.27273
hs1729,89.65591
hs173,89.83051
hs1730,89.52756
hs1731,89.51515
hs1732,89.52849
hs1733,89.50515
hs1734,89.53033
hs1735,89.413
hs1736,89.0795
hs1737,89.5842
hs1738,89.50104
hs1739,89.58848
hs174,89.38104
hs1740,89.07368
hs1741,89.49791
hs1742,89.00901
hs1743,89.40803
hs1744,89.50207
hs1745,89.21739
hs1746,89.56522
hs1747,89.51904
hs1748,89.66874
hs1749,89.46188
hs175,89.26531
hs1750,89.04968
hs1751,89.13793
hs1752,89.10913
hs1753,89.49896
hs1754,88.81356
hs1755,89.8364
hs1756,89.413
hs1757,89.56522
hs1758,89.41423
hs1759,89.73684
hs176,89.43205
hs1760,89.55257
hs1761,89.29978
hs1762,89.49045
hs1763,89.32203
hs1764,89.83193
hs1765,89.56427
hs1766,89.22912
hs1767,89.4702
hs1768,89.50515
hs1769,89.42974
hs177,89.59677
hs1770,89.28731
hs1771,89.24051
hs1772,89.27565
hs1773,89.47939
hs1774,89.52286
hs1775,89.57173
hs1776,89.30636
hs1777,89.53846
hs1778,89.5102
hs1779,89.17184
hs178,89.5092
hs1780,89.42623
hs1781,89.39262
hs1782,89.1453
hs1783,89.28287
hs1784,89.40043
hs1785,89.58592
hs1786,89.63964
hs1787,89.58159
hs1788,89.06183
hs1789,89.33194
hs179,89.67807
hs1790,88.92562
hs1791,89.50207
hs1792,89.13043
hs1793,89.50207
hs1794,89.03226
hs1795,89.45525
hs1796,89.69697
hs1797,89.31478
hs1798,89.32773
hs1799,88.95879
hs18,89.83437
hs180,89.67146
hs1800,89.49045
hs1801,89.42268
hs1802,89.18534
hs1803,89.41176
hs1804,89.74895
hs1805,89.65591
hs1806,89.59184
hs1807,89.5092
hs1808,89.40678
hs1809,89.3456
hs181,89.31915
hs1810,89.65957
hs1811,89.67213
hs1812,89.16318
hs1813,89.34827
hs1814,88.95652
hs1815,89.73333
hs1816,89.10204
hs1817,89.39163
hs1818,89.28571
hs1819,89.53271
hs182,89.12473
hs1820,89.59184
hs1821,89.65739
hs1822,89.34694
hs1823,89.43775
hs1824,89.4533
hs1825,89.59184
hs1826,89.55357
hs1827,89.3819
hs1828,88.79032
hs1829,89.65665
hs183,89.69052
hs1830,89.05376
hs1831,89.74138
hs1832,89.7546
hs1833,89.39525
hs1834,89.48827
hs1835,89.69407
hs1836,89.45631
hs1837,89.45205
hs1838,89.43434
hs1839,89.28144
hs184,89.21739
hs1840,89.55157
hs1841,89.30131
hs1842,89.47939
hs1843,89.26078
hs1844,89.66245
hs1845,89.40299
hs1846,89.36255
hs1847,89.42974
hs1848,89.58592
hs1849,89.15966
hs185,89.3456
hs1850,89.5671
hs1851,89.67611
hs1852,89.68811
hs1853,89.13043
hs1854,89.49896
hs1855,89.49686
hs1856,89.12
hs1857,89.12281
hs1858,89.34186
hs1859,89.3361
hs186,89.32347
hs1860,88.95792
hs1861,89.66527
hs1862,89.2562
hs1863,89.41423
hs1864,89.46548
hs1865,89.2016
hs1866,89.57173
hs1867,89.36508
hs1868,89.76
hs1869,89.51515
hs187,89.43205
hs1870,89.17012
hs1871,88.90526
hs1872,89.73094
hs1873,89.13607
hs1874,89.25926
hs1875,89.48936
hs1876,89.34292
hs1877,89.39262
hs1878,89.67677
hs1879,89.39525
hs188,89.57895
hs1880,89.35091
hs1881,89.51515
hs1882,89.48608
hs1883,89.34292
hs1884,89.3456
hs1885,89.38462
hs1886,89.3361
hs1887,89.24528
hs1888,89.40043
hs1889,89.18367
hs189,89.65665
hs1890,89.44
hs1891,89.31624
hs1892,89.12871
hs1893,89.21569
hs1894,89.57806
hs1895,89.65665
hs1896,89.39163
hs1897,89.30131
hs1898,89.32489
hs1899,89.10569
hs19,89.32203
hs190,89.17184
hs1900,89.82533
hs1901,88.7234
hs1902,89.7561
hs1903,89.51613
hs1904,89.47253
hs1905,89.42974
hs1906,89.74895
hs1907,89.35872
hs1908,89.41545
hs1909,89.14163
hs191,89.1453
hs1910,89.09651
hs1911,89.34292
hs1912,89.40171
hs1913,89.1587
hs1914,89.51417
hs1915,89.63801
hs1916,89.37778
hs1917,89.67807
hs1918,89.59677
hs1919,89.73568
hs192,89.01235
hs1920,88.92784
hs1921,89.51515
hs1922,89.50413
hs1923,89.53811
hs1924,89.24686
hs1925,89.44773
hs1926,89.23225
hs1927,89.14347
hs1928,89.27126
hs1929,89.40426
hs193,89.41667
hs1930,89.39914
hs1931,89.29825
hs1932,89.2
hs1933,89.62477
hs1934,89.413
hs1935,89.67677
hs1936,89.43662
hs1937,89.54649
hs1938,89.33747
hs1939,89.65665
hs194,89.45701
hs1940,89.42149
hs1941,89.5614
hs1942,89.49474
hs1943,89.0678
hs1944,89.39736
hs1945,89.23567
hs1946,89.84436
hs1947,89.43775
hs1948,89.14712
hs1949,89.31034
hs195,89.5102
hs1950,89.50617
hs1951,89.13232
hs1952,89.42268
hs1953,89.6
hs1954,89.28889
hs1955,89.74304
hs1956,89.41545
hs1957,89.57447
hs1958,89.56522
hs1959,89.4332
hs196,89.36
hs1960,89.64912
hs1961,89.38865
hs1962,89.6008
hs1963,89.35743
hs1964,88.85246
hs1965,89.58592
hs1966,89.17012
hs1967,89.51417
hs1968,89.52
hs1969,89.82646
hs197,89.55357
hs1970,89.51904
hs1971,89.40426
hs1972,89.50413
hs1973,89.31624
hs1974,89.74468
hs1975,89.21909
hs1976,89.15789
hs1977,89.66874
hs1978,88.84536
hs1979,89.37079
hs198,89.2936
hs1980,89.34021
hs1981,89.36128
hs1982,89.29825
hs1983,89.5992
hs1984,89.75309
hs1985,89.5842
hs1986,89.42149
hs1987,89.6748
hs1988,89.58763
hs1989,89.13043
hs199,89.13725
hs1990,89.447
hs1991,89.33333
hs1992,89.2809
hs1993,89.66102
hs1994,89.57717
hs1995,89.4926
hs1996,89.21105
hs1997,89.66316
hs1998,89.60396
hs1999,89.0
hs2,89.13793
hs20,89.55947
hs200,89.73451
hs2000,89.57627
hs2001,89.26978
hs2002,89.19355
hs2003,89.56616
hs2004,89.64206
hs2005,89.13386
hs2006,89.33333
hs2007,89.0287
hs2008,89.46188
hs2009,89.23729
hs201,89.28713
hs2010,89.6603
hs2011,89.21105
hs2012,89.45578
hs2013,89.83264
hs2014,89.57082
hs2015,89.32489
hs2016,89.82942
hs2017,89.20354
hs2018,89.413
hs2019,89.2437
hs202,89.7556
hs2020,89.5112
hs2021,89.34426
hs2022,89.50413
hs2023,89.82869
hs2024,89.17808
hs2025,89.21225
hs2026,89.49791
hs2027,89.91091
hs2028,89.40426
hs2029,89.48498
hs203,88.88172
hs2030,89.46309
hs2031,89.29978
hs2032,89.58246
hs2033,89.60474
hs2034,89.40928
hs2035,89.34732
hs2036,89.41545
hs2037,89.43089
hs2038,89.37378
hs2039,89.2437
hs204,89.40552
hs2040,89.83015
hs2041,89.34959
hs2042,89.43205
hs2043,89.47826
hs2044,89.62791
hs2045,89.36652
hs2046,89.54802
hs2047,89.39914
hs2048,89.5082
hs2049,89.33472
hs205,89.45313
hs2050,89.38865
hs2051,89.51318
hs2052,88.94094
hs2053,89.57265
hs2054,89.57806
hs2055,89.23518
hs2056,89.36884
hs2057,89.6468
hs2058,89.43089
hs2059,89.35614
hs206,89.37079
hs2060,89.45701
hs2061,89.32489
hs2062,89.46667
hs2063,88.99543
hs2064,89.34292
hs2065,89.47712
hs2066,89.75258
hs2067,89.52096
hs2068,89.37132
hs2069,89.74684
hs207,89.64126
hs2070,89.02041
hs2071,89.32773
hs2072,89.28429
hs2073,89.30886
hs2074,89.7556
hs2075,89.66245
hs2076,89.7479
hs2077,89.07757
hs2078,89.65517
hs2079,89.41053
hs208,89.73274
hs2080,89.52096
hs2081,89.51515
hs2082,89.48052
hs2083,89.41667
hs2084,89.23241
hs2085,89.28889
hs2086,89.591
hs2087,89.41176
hs2088,89.37132
hs2089,89.39525
hs209,89.0184
hs2090,89.15547
hs2091,89.45631
hs2092,88.86957
hs2093,89.2668
hs2094,89.42029
hs2095,89.45946
hs2096,89.82571
hs2097,89.67742
hs2098,89.60707
hs2099,89.38731
hs21,89.28412
hs210,89.31183
hs2100,89.3736
hs2101,89.43548
hs2102,89.73451
hs2103,89.27273
hs2104,89.66387
hs2105,89.74468
hs2106,89.13043
hs2107,89.47368
hs2108,89.5
hs2109,89.06615
hs211,89.39394
hs2110,89.24686
hs2111,89.36652
hs2112,89.20177
hs2113,89.43434
hs2114,89.24051
hs2115,89.2638
hs2116,89.04988
hs2117,89.5171
hs2118,89.84436
hs2119,89.52
hs212,89.4332
hs2120,89.4332
hs2121,89.43396
hs2122,89.75052
hs2123,89.44186
hs2124,89.18367
hs2125,89.7254
hs2126,89.56616
hs2127,89.49474
hs2128,89.4332
hs2129,89.39655
hs213,89.2668
hs2130,89.2389
hs2131,89.74249
hs2132,89.59016
hs2133,89.18919
hs2134,89.47939
hs2135,88.82122
hs2136,89.36219
hs2137,89.413
hs2138,89.0372
hs2139,89.41176
hs214,89.18864
hs2140,89.41667
hs2141,89.21225
hs2142,89.27711
hs2143,89.75758
hs2144,89.21569
hs2145,89.25466
hs2146,89.46903
hs2147,89.28731
hs2148,89.42029
hs2149,89.25
hs215,89.50617
hs2150,89.41176
hs2151,89.66597
hs2152,89.31915
hs2153,89.65885
hs2154,89.48052
hs2155,88.72611
hs2156,89.42029
hs2157,89.68442
hs2158,89.60784
hs2159,89.37984
hs216,89.38731
hs2160,89.42623
hs2161,89.13386
hs2162,89.09465
hs2163,89.64912
hs2164,89.59432
hs2165,89.65443
hs2166,89.66667
hs2167,89.40043
hs2168,89.67611
hs2169,89.43128
hs217,89.37255
hs2170,89.60396
hs2171,89.67146
hs2172,89.69524
hs2173,89.36759
hs2174,89.58333
hs2175,89.66667
hs2176,89.34021
hs2177,88.78788
hs2178,89.91489
hs2179,89.43548
hs218,89.5
hs2180,89.83773
hs2181,89.66736
hs2182,89.12351
hs2183,89.44334
hs2184,89.29978
hs2185,89.76789
hs2186,89.42623
hs2187,89.51515
hs2188,89.17184
hs2189,89.49896
hs219,89.1762
hs2190,89.33054
hs2191,89.82222
hs2192,89.27711
hs2193,89.34426
hs2194,89.42857
hs2195,89.3133
hs2196,89.33194
hs2197,89.26437
hs2198,89.40552
hs2199,89.4132
hs22,89.29825
hs220,89.73214
hs2200,89.35335
hs2201,89.76048
hs2202,89.65293
hs2203,89.66102
hs2204,89.38931
hs2205,89.0224
hs2206,89.33054
hs2207,89.50617
hs2208,89.57983
hs2209,89.3133
hs221,89.25311
hs2210,89.10913
hs2211,88.88651
hs2212,89.49896
hs2213,89.52096
hs2214,89.57537
hs2215,89.33884
hs2216,89.22747
hs2217,89.56522
hs2218,89.43205
hs2219,89.51338
hs222,89.44554
hs2220,89.15966
hs2221,89.32773
hs2222,89.29825
hs2223,89.38596
hs2224,89.28
hs2225,89.5082
hs2226,89.591
hs2227,89.76789
hs2228,89.82533
hs2229,88.90661
hs223,89.36
hs2230,89.73856
hs2231,89.40678
hs2232,89.53307
hs2233,89.3133
hs2234,89.01701
hs2235,89.50311
hs2236,89.28889
hs2237,89.32632
hs2238,89.37778
hs2239,89.48608
hs224,89.12
hs2240,89.26078
hs2241,89.22912
hs2242,89.28287
hs2243,89.05138
hs2244,89.32773
hs2245,89.53216
hs2246,89.48164
hs2247,89.39785
hs2248,89.66173
hs2249,89.08333
hs225,89.28429
hs2250,89.41423
hs2251,89.42974
hs2252,89.18864
hs2253,89.83015
hs2254,89.58592
hs2255,89.13978
hs2256,89.27765
hs2257,89.58071
hs2258,88.98438
hs2259,89.1002
hs226,89.14712
hs2260,89.42505
hs2261,89.12351
hs2262,89.19822
hs2263,89.40803
hs2264,89.04573
hs2265,89.59267
hs2266,89.65368
hs2267,89.59596
hs2268,89.39655
hs2269,89.2668
hs227,88.93333
hs2270,89.07757
hs2271,89.35484
hs2272,89.90361
hs2273,89.76048
hs2274,89.59267
hs2275,89.56332
hs2276,89.75806
hs2277,89.04348
hs2278,89.27273
hs2279,89.53935
hs228,89.39394
hs2280,89.37639
hs2281,89.48608
hs2282,89.42505
hs2283,89.67871
hs2284,88.86869
hs2285,89.25156
hs2286,89.36
hs2287,88.91441
hs2288,89.30902
hs2289,89.5082
hs229,89.68379
hs2290,89.67611
hs2291,89.52569
hs2292,89.25311
hs2293,89.48052
hs2294,89.15254
hs2295,89.39262
hs2296,89.35632
hs2297,89.58506
hs2298,89.2
hs2299,89.70534
hs23,89.64989
hs230,89.54023
hs2300,89.48718
hs2301,89.58506
hs2302,89.21053
hs2303,88.7251
hs2304,89.44
hs2305,89.43205
hs2306,88.8998
hs2307,89.42029
hs2308,89.21875
hs2309,89.4702
hs231,89.23729
hs2310,89.66736
hs2311,89.14894
hs2312,89.51904
hs2313,89.28889
hs2314,89.53125
hs2315,89.64912
hs2316,89.41053
hs2317,89.72851
hs2318,89.91561
hs2319,89.42268
hs232,89.35091
hs2320,89.34292
hs2321,89.03084
hs2322,89.44
hs2323,89.21909
hs2324,89.29825
hs2325,89.51318
hs2326,89.19028
hs2327,89.31624
hs2328,89.30131
hs2329,89.23077
hs233,89.1984
hs2330,89.64444
hs2331,89.33747
hs2332,89.55357
hs2333,89.57082
hs2334,89.33194
hs2335,89.65368
hs2336,89.56044
hs2337,89.83673
hs2338,89.34694
hs2339,89.47712
hs234,89.28287
hs2340,89.51417
hs2341,89.35614
hs2342,89.04968
hs2343,89.41053
hs2344,89.50617
hs2345,89.56803
hs2346,89.21397
hs2347,89.28713
hs2348,89.66245
hs2349,89.19028
hs235,89.50311
hs2350,89.7551
hs2351,89.56522
hs2352,89.74895
hs2353,89.68811
hs2354,89.53757
hs2355,89.48052
hs2356,89.67611
hs2357,89.36652
hs2358,89.24528
hs2359,89.34292
hs236,89.10931
hs2360,89.20863
hs2361,89.64286
hs2362,89.41909
hs2363,89.49474
hs2364,89.48718
hs2365,89.41423
hs2366,89.45205
hs2367,89.39914
hs2368,89.7556
hs2369,89.00227
hs237,89.57627
hs2370,89.06067
hs2371,89.02637
hs2372,89.83471
hs2373,89.26078
hs2374,89.73274
hs2375,89.67347
hs2376,89.34694
hs2377,89.52381
hs2378,89.447
hs2379,89.08333
hs238,89.40426
hs2380,89.09836
hs2381,89.50515
hs2382,89.74576
hs2383,89.42623
hs2384,89.66173
hs2385,89.34292
hs2386,89.46067
hs2387,89.2623
hs2388,89.40678
hs2389,89.65217
hs239,89.44
hs2390,89.48608
hs2391,89.46785
hs2392,89.32773
hs2393,89.36255
hs2394,89.58932
hs2395,89.48276
hs2396,89.44554
hs2397,89.18033
hs2398,89.40299
hs2399,89.51515
hs24,88.86463
hs240,89.84314
hs2400,88.55319
hs2401,89.47253
hs2402,89.50104
hs2403,89.58932
hs2404,89.53668
hs2405,89.41176
hs2406,89.44444
hs2407,89.82262
hs2408,89.47939
hs2409,89.08524
hs241,89.52096
hs2410,89.36382
hs2411,89.32059
hs2412,89.66667
hs2413,89.42029
hs2414,89.37639
hs2415,89.72912
hs2416,89.51515
hs2417,89.49791
hs2418,89.59184
hs2419,89.41053
hs242,89.83051
hs2420,89.59016
hs2421,89.23729
hs2422,89.24528
hs2423,89.45455
hs2424,89.36364
hs2425,89.63883
hs2426,88.8664
hs2427,89.48936
hs2428,89.58932
hs2429,89.61612
hs243,89.27273
hs2430,89.1684
hs2431,89.41545
hs2432,89.49896
hs2433,89.51613
hs2434,89.66805
hs2435,89.72603
hs2436,89.76608
hs2437,89.413
hs2438,89.32632
hs2439,89.66387
hs244,89.27711
hs2440,89.48827
hs2441,89.17012
hs2442,88.81104
hs2443,89.34426
hs2444,89.0
hs2445,89.62617
hs2446,89.2278
hs2447,89.2623
hs2448,89.4605
hs2449,89.1453
hs245,89.31624
hs2450,89.25
hs2451,89.40043
hs2452,89.59677
hs2453,88.98734
hs2454,88.89362
hs2455,89.04555
hs2456,88.90756
hs2457,89.8374
hs2458,88.8671
hs2459,89.47598
hs246,89.5092
hs2460,89.91649
hs2461,89.62353
hs2462,88.90661
hs2463,89.21909
hs2464,89.39525
hs2465,89.25156
hs2466,89.47368
hs2467,89.28412
hs2468,89.39262
hs2469,89.19192
hs247,89.2389
hs2470,89.17526
hs2471,89.26078
hs2472,89.18182
hs2473,89.22747
hs2474,88.8671
hs2475,89.61686
hs2476,89.83773
hs2477,89.32347
hs2478,89.21569
hs2479,89.21909
hs248,89.5122
hs2480,89.83122
hs2481,89.18367
hs2482,89.36255
hs2483,89.54111
hs2484,89.2668
hs2485,89.49896
hs2486,89.67871
hs2487,89.34426
hs2488,89.56236
hs2489,88.98305
hs249,89.36073
hs2490,89.67413
hs2491,89.32632
hs2492,89.12854
hs2493,89.11469
hs2494,89.25156
hs2495,89.18699
hs2496,89.27565
hs2497,90.0
hs2498,89.38865
hs2499,89.1342
hs25,89.59514
hs250,89.18552
hs2500,89.53125
hs2501,89.41176
hs2502,89.41909
hs2503,89.49896
hs2504,89.32489
hs2505,89.30233
hs2506,89.41909
hs2507,89.45205
hs2508,89.30435
hs2509,89.41545
hs251,89.00208
hs2510,89.57806
hs2511,89.50413
hs2512,89.77099
hs2513,89.84405
hs2514,89.39655
hs2515,89.7397
hs2516,89.7351
hs2517,89.21875
hs2518,89.11647
hs2519,89.59514
hs252,89.0372
hs2520,89.10569
hs2521,89.40678
hs2522,89.46667
hs2523,89.50719
hs2524,89.48387
hs2525,89.72286
hs2526,89.60317
hs2527,89.2389
hs2528,89.31915
hs2529,89.59759
hs253,89.5102
hs2530,89.32632
hs2531,89.31298
hs2532,89.08903
hs2533,89.34292
hs2534,89.18534
hs2535,89.57983
hs2536,89.44554
hs2537,89.11647
hs2538,89.57082
hs2539,89.42623
hs254,89.82262
hs2540,89.7556
hs2541,89.34694
hs2542,89.2389
hs2543,89.09091
hs2544,89.57265
hs2545,89.21909
hs2546,89.10204
